customer_id,first_name,last_name,date_of_birth,gender,city,province,country,customer_since,customer_status
103121,Jessica,Brown,1983-02-07,Male,Halifax,Nova Scotia,Canada,2017-02-12,Active
103122,Ava,Jackson,1955-11-18,Female,Brampton,Ontario,Canada,2018-08-21,Active
103123,Sarah,White,1976-01-29,Male,Brampton,Ontario,Canada,2022-01-17,Active
103124,Jessica,Thomas,1977-05-06,Female,Vancouver,British Columbia,Canada,2023-04-06,Active
103125,Daniel,Brown,1976-03-06,Female,Victoria,British Columbia,Canada,2021-02-23,Active
103126,Mia,Brown,2006-01-17,Male,Ottawa,Ontario,Canada,2024-12-08,Active
103127,Emma,White,1955-10-24,Female,Brampton,Ontario,Canada,2024-12-11,Active
103128,Mia,Lee,1965-08-16,Female,Laval,Quebec,Canada,2018-08-09,Active
103129,Sarah,Harris,1967-02-20,Female,Ottawa,Ontario,Canada,2021-02-06,Active
103130,Sophia,Jackson,1990-03-29,Male,Mississauga,Ontario,Canada,2010-11-30,Active
103131,William,Lewis,1985-09-04,Female,Red Deer,Alberta,Canada,2003-12-21,Active
103132,Daniel,Thompson,1996-05-10,Female,Red Deer,Alberta,Canada,2026-05-20,Active
103133,Sophia,Thompson,1977-05-28,Male,Surrey,British Columbia,Canada,2014-09-08,Closed
103134,John,Harris,1996-04-20,Female,Vancouver,British Columbia,Canada,2021-08-29,Active
103135,Olivia,Garcia,1945-09-29,Male,Quebec City,Quebec,Canada,2007-11-27,Active
103136,James,White,1953-06-02,Female,Brampton,Ontario,Canada,2009-10-07,Active
103137,Emily,Martin,1982-05-16,Male,Victoria,British Columbia,Canada,2001-06-16,Active
103138,Sarah,Martin,1958-12-16,Male,Toronto,Ontario,Canada,1992-03-10,Active
103139,Sarah,Garcia,1962-07-07,Male,Mississauga,Ontario,Canada,2005-06-18,Active
103140,Sarah,Lewis,1958-01-24,Female,Mississauga,Ontario,Canada,1977-09-03,Active
103141,Sarah,Anderson,1952-09-13,Female,Surrey,British Columbia,Canada,2020-04-09,Active
103142,Daniel,Thompson,1962-09-23,Male,Quebec City,Quebec,Canada,1988-03-21,Active
103143,Daniel,Smith,2001-09-28,Male,Quebec City,Quebec,Canada,2022-09-19,Closed
103144,Emily,White,1946-12-13,Female,Montreal,Quebec,Canada,1973-09-19,Active
103145,Sophia,Lewis,2006-08-13,Male,Red Deer,Alberta,Canada,2024-09-28,Active
103146,Emily,Martin,1977-12-24,Male,Mississauga,Ontario,Canada,2009-07-22,Active
103147,Jessica,Anderson,1992-07-09,Female,Toronto,Ontario,Canada,2023-01-25,Active
103148,Emma,Martin,1990-09-05,Male,Red Deer,Alberta,Canada,2013-12-09,Active
103149,Ava,Thomas,1947-11-17,Female,Surrey,British Columbia,Canada,1993-10-07,Active
103150,John,Jackson,1960-06-06,Male,Quebec City,Quebec,Canada,2023-12-26,Active
103151,Olivia,Taylor,1998-10-27,Female,Ottawa,Ontario,Canada,2020-07-08,Active
103152,David,Martin,1984-04-23,Female,Halifax,Nova Scotia,Canada,2022-10-22,Active
103153,Michael,Wilson,1967-06-07,Male,Quebec City,Quebec,Canada,2026-02-21,Active
103154,Sophia,Jackson,1978-05-16,Female,Winnipeg,Manitoba,Canada,2012-09-22,Active
103155,John,Lee,1971-02-13,Female,Red Deer,Alberta,Canada,2012-02-04,Active
103156,Emma,Garcia,1950-03-31,Female,Edmonton,Alberta,Canada,2018-01-16,Active
103157,Sophia,Jackson,2002-12-27,Male,Brampton,Ontario,Canada,2024-11-05,Active
103158,Ava,Lee,1959-02-08,Male,Laval,Quebec,Canada,2006-02-07,Active
103159,Olivia,Smith,1998-05-20,Female,Mississauga,Ontario,Canada,2025-06-22,Active
103160,Mia,Lee,1959-03-19,Male,Ottawa,Ontario,Canada,2022-09-17,Inactive
103161,John,Thomas,1982-02-08,Male,Brampton,Ontario,Canada,2008-03-11,Active
103162,Mia,Clark,1974-10-14,Male,Hamilton,Ontario,Canada,2018-01-12,Active
103163,Michael,Lee,1999-08-28,Female,Laval,Quebec,Canada,2020-01-01,Active
103164,Robert,Martin,1983-07-22,Male,Victoria,British Columbia,Canada,2020-01-07,Active
103165,John,Martin,1981-06-20,Male,Brampton,Ontario,Canada,2001-10-25,Active
103166,Daniel,Garcia,1962-12-26,Female,Hamilton,Ontario,Canada,1993-07-17,Active
103167,Sophia,Taylor,1998-07-14,Male,Ottawa,Ontario,Canada,2024-07-25,Inactive
103168,Robert,Wilson,1952-01-04,Male,Vancouver,British Columbia,Canada,2015-01-08,Active
103169,Emma,Thomas,1975-11-25,Male,Hamilton,Ontario,Canada,2009-04-11,Active
103170,Jessica,White,1960-12-16,Male,Surrey,British Columbia,Canada,2015-10-22,Active
103171,Jessica,Garcia,1972-11-21,Female,Mississauga,Ontario,Canada,2008-04-13,Closed
103172,Ava,Taylor,1946-07-13,Male,Quebec City,Quebec,Canada,1969-07-24,Active
103173,Daniel,Harris,1987-07-25,Female,Red Deer,Alberta,Canada,2022-09-13,Active
103174,William,Smith,1991-03-02,Male,Montreal,Quebec,Canada,2010-03-07,Active
103175,Ava,Smith,1987-12-25,Male,Surrey,British Columbia,Canada,2022-07-24,Inactive
103176,Emily,Lee,1988-01-21,Male,Regina,Saskatchewan,Canada,2024-03-21,Active
103177,Jessica,Clark,1946-05-10,Female,Toronto,Ontario,Canada,1964-06-25,Active
103178,Robert,Clark,1986-04-02,Male,Brampton,Ontario,Canada,2026-03-11,Active
103179,David,Anderson,1964-09-23,Male,Regina,Saskatchewan,Canada,2009-11-02,Active
103180,Michael,White,1982-12-02,Female,Edmonton,Alberta,Canada,2016-06-26,Active
103181,David,Thompson,1984-07-10,Male,Victoria,British Columbia,Canada,2010-05-10,Active
103182,Michael,Taylor,1962-10-03,Female,Hamilton,Ontario,Canada,1988-08-06,Active
103183,Sophia,Garcia,1952-06-19,Male,Toronto,Ontario,Canada,1971-09-29,Active
103184,James,Thompson,1951-04-11,Male,Edmonton,Alberta,Canada,1993-06-12,Active
103185,Jessica,Jackson,1972-02-16,Female,Victoria,British Columbia,Canada,2019-01-12,Active
103186,Ava,Jackson,1981-09-26,Male,Hamilton,Ontario,Canada,2000-04-20,Active
103187,Sophia,Anderson,1944-06-29,Male,Toronto,Ontario,Canada,1976-10-27,Active
103188,Daniel,Clark,1990-02-25,Male,Red Deer,Alberta,Canada,2023-05-14,Active
103189,James,Lee,1959-09-07,Male,Montreal,Quebec,Canada,1999-02-22,Active
103190,Emma,Lee,1995-01-31,Female,Saint John,New Brunswick,Canada,2014-06-26,Active
103191,James,Garcia,1988-01-22,Male,Quebec City,Quebec,Canada,2026-04-21,Active
103192,Olivia,Thomas,1989-10-09,Female,Toronto,Ontario,Canada,2014-02-07,Inactive
103193,Olivia,Garcia,1957-01-30,Male,Brampton,Ontario,Canada,1984-03-14,Inactive
103194,Michael,Taylor,1985-06-30,Male,Laval,Quebec,Canada,2016-07-13,Active
103195,Sophia,Lewis,1986-09-18,Male,Ottawa,Ontario,Canada,2006-08-02,Active
103196,Michael,Anderson,1995-12-09,Female,Toronto,Ontario,Canada,2022-10-28,Active
103197,David,Jackson,1979-10-13,Female,Hamilton,Ontario,Canada,2016-05-30,Inactive
103198,Emma,Brown,1991-12-29,Female,Hamilton,Ontario,Canada,2025-02-12,Active
103199,Ava,Brown,1973-02-16,Male,Edmonton,Alberta,Canada,2001-07-28,Active
103200,David,Thomas,2003-07-13,Male,Toronto,Ontario,Canada,2023-09-12,Active
103201,Mia,Harris,1988-08-29,Female,Quebec City,Quebec,Canada,2020-01-19,Active
103202,Mia,Smith,1944-05-19,Male,Vancouver,British Columbia,Canada,1974-08-29,Active
103203,Sophia,Clark,1993-10-06,Female,Brampton,Ontario,Canada,2017-02-26,Active
103204,Michael,Brown,1953-03-29,Male,Montreal,Quebec,Canada,1977-04-10,Active
103205,Robert,Lee,1948-02-29,Male,Red Deer,Alberta,Canada,2008-07-25,Active
103206,Olivia,Anderson,1980-07-10,Male,Laval,Quebec,Canada,2017-01-20,Active
103207,Ava,Thomas,1975-02-09,Male,Montreal,Quebec,Canada,1996-04-04,Active
103208,Emma,Wilson,1969-04-07,Female,Red Deer,Alberta,Canada,1992-05-03,Active
103209,Daniel,Clark,1970-03-06,Female,Halifax,Nova Scotia,Canada,2003-08-05,Active
103210,David,Thompson,1965-06-14,Female,Red Deer,Alberta,Canada,2011-11-24,Active
103211,Ava,Brown,2001-10-29,Female,Quebec City,Quebec,Canada,2025-03-24,Closed
103212,Robert,Brown,1990-12-29,Male,Victoria,British Columbia,Canada,2017-01-20,Active
103213,William,Martin,1993-12-03,Male,Laval,Quebec,Canada,2023-10-09,Active
103214,Ava,Clark,1977-09-29,Male,Ottawa,Ontario,Canada,2008-08-15,Active
103215,Emily,Brown,1991-01-24,Female,Montreal,Quebec,Canada,2019-07-02,Active
103216,David,Taylor,1977-03-02,Male,Red Deer,Alberta,Canada,2003-05-21,Active
103217,James,Harris,2001-02-14,Female,Hamilton,Ontario,Canada,2023-12-17,Inactive
103218,Daniel,Brown,1947-02-20,Female,Winnipeg,Manitoba,Canada,2020-08-15,Active
103219,Ava,Anderson,1993-12-03,Female,Charlottetown,Prince Edward Island,Canada,2016-02-21,Active
103220,Daniel,Smith,1973-01-22,Female,Ottawa,Ontario,Canada,2016-07-23,Active
103221,Olivia,White,1964-05-21,Female,Mississauga,Ontario,Canada,2002-06-28,Active
103222,David,Thompson,1982-04-22,Female,Halifax,Nova Scotia,Canada,2014-02-19,Active
103223,Sophia,Jackson,2001-09-13,Female,Ottawa,Ontario,Canada,2023-09-24,Active
103224,Sophia,Taylor,1961-08-24,Male,Red Deer,Alberta,Canada,1999-07-28,Active
103225,Jessica,Jackson,1974-03-07,Female,Ottawa,Ontario,Canada,2015-02-24,Active
103226,Sophia,White,1959-01-21,Male,Ottawa,Ontario,Canada,1994-12-09,Active
103227,Emily,Wilson,1995-07-16,Female,Hamilton,Ontario,Canada,2015-09-08,Active
103228,William,Brown,1978-09-09,Female,Brampton,Ontario,Canada,2008-08-27,Active
103229,Sophia,Wilson,1962-06-05,Male,Saskatoon,Saskatchewan,Canada,2000-10-31,Active
103230,Emma,Lee,2001-06-15,Female,Brampton,Ontario,Canada,2025-08-11,Active
103231,Emma,Thompson,1958-03-16,Male,Brampton,Ontario,Canada,2008-07-23,Active
103232,David,Brown,1951-05-01,Female,Victoria,British Columbia,Canada,1993-06-29,Active
103233,Olivia,Anderson,1960-03-19,Female,Halifax,Nova Scotia,Canada,2019-07-14,Active
103234,James,Jackson,1963-06-22,Female,Mississauga,Ontario,Canada,1981-09-02,Active
103235,Emily,Wilson,1960-04-18,Female,Red Deer,Alberta,Canada,2011-07-19,Active
103236,Emily,Clark,1947-08-30,Male,Ottawa,Ontario,Canada,2021-12-25,Active
103237,William,Lee,2006-02-26,Male,Red Deer,Alberta,Canada,2025-11-24,Active
103238,Ava,Taylor,1964-07-01,Female,Victoria,British Columbia,Canada,2008-09-06,Active
103239,Mia,Smith,2004-06-15,Male,Winnipeg,Manitoba,Canada,2024-09-09,Active
103240,James,Anderson,1987-10-10,Male,Victoria,British Columbia,Canada,2009-03-27,Active
103241,David,Harris,1994-06-08,Male,Halifax,Nova Scotia,Canada,2014-08-14,Active
103242,David,Clark,1964-01-28,Male,Toronto,Ontario,Canada,1987-09-20,Active
103243,Mia,Thomas,1985-04-26,Female,Victoria,British Columbia,Canada,2025-02-20,Active
103244,Sarah,Anderson,1969-02-07,Male,Victoria,British Columbia,Canada,2001-12-31,Active
103245,Olivia,Taylor,1966-12-06,Male,Brampton,Ontario,Canada,2025-03-21,Active
103246,Emma,Smith,2002-12-08,Female,Saskatoon,Saskatchewan,Canada,2024-06-11,Active
103247,Sophia,Smith,1998-02-21,Female,Edmonton,Alberta,Canada,2024-01-26,Active
103248,John,Jackson,1965-11-12,Male,Red Deer,Alberta,Canada,2024-01-23,Active
103249,Michael,Martin,1944-03-23,Female,Ottawa,Ontario,Canada,1995-04-10,Active
103250,William,Smith,1977-12-28,Male,Edmonton,Alberta,Canada,1997-08-29,Active
103251,William,Taylor,2004-05-31,Female,Brampton,Ontario,Canada,2025-11-30,Active
103252,Sophia,Lewis,2002-10-26,Male,Saint John,New Brunswick,Canada,2022-11-18,Inactive
103253,Michael,Lee,1973-11-19,Male,Ottawa,Ontario,Canada,1997-03-26,Inactive
103254,William,Martin,1976-01-14,Male,Vancouver,British Columbia,Canada,2002-06-05,Active
103255,David,White,1998-03-25,Female,Brampton,Ontario,Canada,2026-07-31,Inactive
103256,Michael,Harris,1954-09-20,Male,Victoria,British Columbia,Canada,1995-06-11,Active
103257,Michael,Thomas,1961-04-14,Male,Ottawa,Ontario,Canada,2006-08-14,Active
103258,Michael,Taylor,1953-01-05,Female,Winnipeg,Manitoba,Canada,2015-02-04,Active
103259,Emily,Thomas,1981-02-08,Male,Winnipeg,Manitoba,Canada,2015-01-26,Active
103260,Daniel,Thompson,2000-08-18,Female,Mississauga,Ontario,Canada,2019-11-26,Active
103261,Daniel,Martin,1963-09-19,Male,Edmonton,Alberta,Canada,1985-07-14,Active
103262,Sarah,Thompson,1999-10-18,Male,Vancouver,British Columbia,Canada,2026-02-02,Active
103263,Sophia,Martin,1976-03-04,Male,Laval,Quebec,Canada,2000-09-13,Active
103264,Emma,Smith,1959-10-25,Male,Ottawa,Ontario,Canada,1990-05-05,Active
103265,Sarah,Martin,2004-06-13,Male,Mississauga,Ontario,Canada,2022-08-14,Active
103266,Jessica,Lewis,1983-04-06,Female,Ottawa,Ontario,Canada,2020-05-20,Active
103267,Sophia,Martin,1978-06-02,Female,Quebec City,Quebec,Canada,2011-09-29,Inactive
103268,Olivia,Harris,1954-06-28,Male,Quebec City,Quebec,Canada,2007-02-18,Active
103269,Michael,Taylor,1978-10-24,Male,Montreal,Quebec,Canada,2002-05-01,Active
103270,Ava,Garcia,1958-08-01,Female,Halifax,Nova Scotia,Canada,2004-01-07,Active
103271,Michael,Jackson,1970-07-12,Male,Mississauga,Ontario,Canada,2009-07-20,Closed
103272,Daniel,Taylor,2002-01-01,Female,Red Deer,Alberta,Canada,2025-08-16,Active
103273,Jessica,White,2006-09-11,Female,Calgary,Alberta,Canada,2026-02-06,Active
103274,Daniel,Brown,1969-04-24,Male,Edmonton,Alberta,Canada,2011-03-16,Active
103275,David,Lewis,1964-03-06,Female,Laval,Quebec,Canada,2012-01-01,Active
103276,Mia,Thompson,1957-02-19,Female,Mississauga,Ontario,Canada,2015-06-16,Active
103277,John,Anderson,1957-03-06,Female,Calgary,Alberta,Canada,1986-08-17,Active
103278,David,Garcia,1977-01-07,Female,Victoria,British Columbia,Canada,2013-08-30,Active
103279,Ava,Smith,2004-11-28,Male,Calgary,Alberta,Canada,2026-06-13,Active
103280,Olivia,Thomas,1997-08-12,Female,Mississauga,Ontario,Canada,2023-07-30,Active
103281,John,Martin,1962-04-02,Male,Montreal,Quebec,Canada,2019-01-29,Active
103282,Sophia,Smith,1996-06-23,Male,Montreal,Quebec,Canada,2015-01-20,Active
103283,Ava,Thompson,1973-09-05,Female,Surrey,British Columbia,Canada,2021-01-08,Active
103284,John,Clark,1985-09-15,Male,Calgary,Alberta,Canada,2018-07-08,Active
103285,Daniel,Harris,1960-01-22,Female,Hamilton,Ontario,Canada,1986-11-15,Closed
103286,Sarah,Taylor,1995-04-01,Female,Mississauga,Ontario,Canada,2025-03-05,Active
103287,John,Garcia,1973-05-11,Female,Brampton,Ontario,Canada,2022-05-07,Active
103288,David,Thomas,1993-02-10,Female,Brampton,Ontario,Canada,2021-03-24,Active
103289,Michael,Garcia,1959-08-23,Female,Mississauga,Ontario,Canada,2024-10-11,Active
103290,Michael,Martin,2004-09-16,Female,Brampton,Ontario,Canada,2025-12-12,Active
103291,Daniel,Brown,1970-07-26,Female,Hamilton,Ontario,Canada,2004-08-02,Active
103292,Daniel,Brown,1985-04-26,Female,Vancouver,British Columbia,Canada,2026-06-15,Active
103293,David,Smith,1977-09-18,Female,Red Deer,Alberta,Canada,2010-06-02,Inactive
103294,Robert,Brown,1981-09-01,Male,Mississauga,Ontario,Canada,2003-11-19,Active
103295,Michael,Anderson,1960-03-04,Male,Brampton,Ontario,Canada,1983-10-18,Active
103296,Sophia,Smith,2001-01-21,Male,Edmonton,Alberta,Canada,2024-04-19,Active
103297,David,Lee,1957-02-19,Male,Toronto,Ontario,Canada,1982-06-01,Active
103298,Mia,Lewis,1966-10-11,Male,Mississauga,Ontario,Canada,2022-05-12,Active
103299,Emily,Wilson,1971-02-19,Female,Laval,Quebec,Canada,2024-01-08,Active
103300,Emma,Anderson,1975-01-19,Female,Saint John,New Brunswick,Canada,1994-01-06,Active
103301,Jessica,Garcia,1958-03-27,Female,Toronto,Ontario,Canada,1984-09-21,Active
103302,David,Martin,1998-02-15,Female,Halifax,Nova Scotia,Canada,2017-12-14,Active
103303,Jessica,Harris,1982-10-17,Female,Mississauga,Ontario,Canada,2019-01-19,Active
103304,Robert,Lee,2005-09-04,Female,Toronto,Ontario,Canada,2024-06-02,Active
103305,John,Martin,1966-02-18,Female,Brampton,Ontario,Canada,2012-08-26,Active
103306,David,Thompson,1970-07-16,Male,Edmonton,Alberta,Canada,2022-02-06,Active
103307,Robert,White,1979-12-07,Female,Laval,Quebec,Canada,2016-11-20,Closed
103308,Michael,White,1981-02-26,Male,Laval,Quebec,Canada,2026-01-15,Active
103309,James,Anderson,1954-11-16,Male,Saint John,New Brunswick,Canada,1999-01-19,Active
103310,Ava,White,1996-10-10,Male,Montreal,Quebec,Canada,2025-08-21,Active
103311,Sarah,Lewis,2006-09-03,Female,Hamilton,Ontario,Canada,2026-03-21,Active
103312,Daniel,Thomas,1976-09-06,Female,Surrey,British Columbia,Canada,2009-11-03,Active
103313,Mia,Brown,1967-11-05,Male,Mississauga,Ontario,Canada,1997-06-18,Inactive
103314,David,Harris,1969-06-26,Female,Montreal,Quebec,Canada,2013-08-23,Active
103315,Daniel,Garcia,1947-11-21,Male,Edmonton,Alberta,Canada,2013-01-29,Inactive
103316,Emma,Lee,1948-02-01,Male,Quebec City,Quebec,Canada,1972-05-20,Active
103317,Jessica,Harris,1967-07-31,Male,Ottawa,Ontario,Canada,1998-07-18,Active
103318,William,Garcia,1957-05-11,Male,Laval,Quebec,Canada,2025-08-04,Active
103319,David,Taylor,1962-08-15,Female,Toronto,Ontario,Canada,1986-11-09,Active
103320,James,Jackson,1964-11-17,Male,Mississauga,Ontario,Canada,2024-03-20,Active
103321,John,Jackson,1955-04-17,Male,Laval,Quebec,Canada,1980-04-27,Active
103322,Michael,Anderson,1969-04-21,Male,Toronto,Ontario,Canada,2010-10-10,Active
103323,Sophia,Thompson,1946-04-21,Female,Mississauga,Ontario,Canada,1983-11-04,Active
103324,Jessica,Lewis,1992-11-25,Female,Laval,Quebec,Canada,2013-02-26,Active
103325,Daniel,Anderson,1987-09-25,Female,Montreal,Quebec,Canada,2010-05-26,Active
103326,Sophia,Wilson,1954-07-05,Female,Ottawa,Ontario,Canada,2023-10-27,Closed
103327,Michael,Clark,1954-04-25,Female,Charlottetown,Prince Edward Island,Canada,1987-04-01,Active
103328,David,Clark,1948-07-23,Male,Mississauga,Ontario,Canada,2020-05-27,Closed
103329,William,Lee,1955-08-21,Male,Ottawa,Ontario,Canada,2007-05-08,Active
103330,Mia,Taylor,1981-01-11,Female,Winnipeg,Manitoba,Canada,2026-05-29,Active
103331,Jessica,Thompson,1948-10-04,Male,Ottawa,Ontario,Canada,1994-06-29,Active
103332,Emma,Thompson,1944-07-05,Male,Saskatoon,Saskatchewan,Canada,1995-02-03,Active
103333,David,Garcia,1979-12-19,Male,Vancouver,British Columbia,Canada,2000-04-15,Active
103334,Emma,Clark,2002-08-24,Male,Montreal,Quebec,Canada,2022-09-28,Active
103335,John,Lee,1973-07-16,Male,Brampton,Ontario,Canada,2012-05-31,Active
103336,David,White,1960-02-17,Male,Brampton,Ontario,Canada,1996-06-08,Active
103337,Sarah,Brown,1996-05-19,Male,Red Deer,Alberta,Canada,2016-06-29,Active
103338,James,Wilson,1996-07-09,Female,Ottawa,Ontario,Canada,2020-07-22,Active
103339,Emma,Lewis,1996-08-31,Female,Edmonton,Alberta,Canada,2026-05-23,Active
103340,Mia,Clark,1967-11-29,Male,Edmonton,Alberta,Canada,2023-02-03,Active
103341,Emily,Smith,1946-07-21,Male,Vancouver,British Columbia,Canada,1987-05-09,Closed
103342,Robert,Thomas,2006-12-05,Male,Toronto,Ontario,Canada,2025-02-24,Active
103343,John,Taylor,2000-05-26,Male,Vancouver,British Columbia,Canada,2018-07-05,Active
103344,Jessica,Anderson,1975-07-31,Male,Surrey,British Columbia,Canada,2015-01-14,Active
103345,Emily,Martin,1993-06-11,Male,Ottawa,Ontario,Canada,2021-12-03,Active
103346,Sophia,White,2004-08-29,Female,Winnipeg,Manitoba,Canada,2026-04-29,Inactive
103347,Jessica,White,1947-08-28,Female,Mississauga,Ontario,Canada,2001-01-09,Active
103348,John,Jackson,1973-07-16,Female,Saint John,New Brunswick,Canada,2001-02-25,Active
103349,John,Martin,1998-04-13,Female,Toronto,Ontario,Canada,2016-07-17,Inactive
103350,Sophia,Thompson,1988-12-30,Female,Ottawa,Ontario,Canada,2017-04-29,Active
103351,Michael,Smith,1950-12-08,Female,Surrey,British Columbia,Canada,1985-07-19,Active
103352,Ava,Wilson,1948-01-04,Female,Hamilton,Ontario,Canada,2014-03-14,Active
103353,John,Thomas,1964-06-27,Female,Brampton,Ontario,Canada,2010-12-13,Active
103354,Olivia,Jackson,1972-01-13,Female,Toronto,Ontario,Canada,2008-11-21,Inactive
103355,Ava,Lee,1951-10-16,Female,Edmonton,Alberta,Canada,2012-01-07,Active
103356,Daniel,Lewis,1961-01-22,Female,Toronto,Ontario,Canada,2004-03-03,Active
103357,James,Martin,1976-04-10,Male,Vancouver,British Columbia,Canada,2015-04-07,Active
103358,Mia,Smith,1993-12-20,Male,Montreal,Quebec,Canada,2023-03-27,Active
103359,Michael,Brown,1979-09-25,Male,Laval,Quebec,Canada,1999-10-08,Active
103360,Sarah,Jackson,1977-07-17,Male,Mississauga,Ontario,Canada,2000-08-31,Active
103361,Ava,Harris,1990-09-26,Male,Hamilton,Ontario,Canada,2017-05-03,Active
103362,Sophia,Martin,1984-04-27,Male,Halifax,Nova Scotia,Canada,2019-09-22,Active
103363,James,Wilson,1958-03-28,Male,Calgary,Alberta,Canada,1997-04-22,Inactive
103364,Emma,Lewis,1959-12-28,Female,Regina,Saskatchewan,Canada,2022-06-22,Active
103365,Michael,White,1951-04-18,Male,Surrey,British Columbia,Canada,2025-06-04,Active
103366,Sophia,Harris,1951-05-12,Male,Edmonton,Alberta,Canada,1975-03-14,Active
103367,Jessica,Smith,1996-04-05,Male,Saint John,New Brunswick,Canada,2022-06-29,Closed
103368,Robert,Clark,1986-11-16,Male,Quebec City,Quebec,Canada,2006-03-10,Active
103369,Daniel,Harris,1984-05-30,Female,Winnipeg,Manitoba,Canada,2021-05-31,Active
103370,John,Taylor,1971-11-12,Female,Toronto,Ontario,Canada,1993-01-30,Active
103371,Ava,Anderson,1949-09-15,Male,Brampton,Ontario,Canada,1973-09-16,Active
103372,David,Thomas,1970-04-10,Female,Laval,Quebec,Canada,2016-07-04,Closed
103373,Robert,Smith,1953-09-09,Male,Montreal,Quebec,Canada,1993-06-23,Active
103374,Sarah,Lee,2004-09-23,Female,Laval,Quebec,Canada,2024-04-07,Active
103375,Olivia,Clark,1969-05-17,Female,Laval,Quebec,Canada,2004-04-19,Active
103376,Sarah,Lewis,1951-06-14,Female,Quebec City,Quebec,Canada,1996-01-10,Active
103377,Sarah,Thomas,1961-11-06,Male,Winnipeg,Manitoba,Canada,2011-04-10,Active
103378,Emily,Harris,1984-07-24,Female,Brampton,Ontario,Canada,2020-02-13,Active
103379,Emma,Jackson,1972-05-31,Female,Hamilton,Ontario,Canada,2024-12-24,Active
103380,William,White,1947-10-18,Female,Vancouver,British Columbia,Canada,1997-08-20,Active
103381,Emma,Harris,1966-10-16,Male,Victoria,British Columbia,Canada,2020-02-29,Active
103382,Sophia,Jackson,1987-02-24,Male,Calgary,Alberta,Canada,2018-01-23,Active
103383,Ava,Garcia,1977-06-18,Male,Brampton,Ontario,Canada,1997-08-02,Active
103384,Mia,Smith,1979-04-04,Male,Toronto,Ontario,Canada,2022-04-10,Active
103385,Sophia,Wilson,1985-08-19,Female,Halifax,Nova Scotia,Canada,2013-09-30,Active
103386,David,Lewis,1989-10-17,Male,Mississauga,Ontario,Canada,2016-04-22,Active
103387,Sophia,Lewis,1970-12-10,Male,Vancouver,British Columbia,Canada,2020-07-12,Inactive
103388,Sophia,Clark,1991-04-21,Female,Toronto,Ontario,Canada,2024-06-29,Active
103389,Robert,Thomas,2001-01-19,Male,Montreal,Quebec,Canada,2026-08-19,Inactive
103390,Olivia,Jackson,1952-04-26,Female,Edmonton,Alberta,Canada,1999-10-19,Active
103391,David,Smith,1989-11-20,Female,Laval,Quebec,Canada,2016-03-20,Active
103392,Sarah,Anderson,1961-04-22,Female,Hamilton,Ontario,Canada,1998-05-03,Active
103393,Sophia,Thompson,1950-10-23,Female,Edmonton,Alberta,Canada,1988-04-24,Active
103394,Michael,Thomas,1959-11-25,Male,Mississauga,Ontario,Canada,1990-08-18,Active
103395,William,White,2002-07-31,Male,Ottawa,Ontario,Canada,2022-07-08,Active
103396,Sophia,Brown,1982-04-22,Female,Quebec City,Quebec,Canada,2019-07-23,Closed
103397,Daniel,White,1972-11-17,Male,Laval,Quebec,Canada,2001-07-11,Active
103398,Ava,Thompson,1960-04-11,Male,Surrey,British Columbia,Canada,2008-05-15,Closed
103399,James,Harris,1977-07-28,Female,Ottawa,Ontario,Canada,2003-02-26,Active
103400,Olivia,Harris,1976-07-01,Male,Hamilton,Ontario,Canada,2020-06-30,Inactive
103401,Emma,Lewis,1969-09-03,Male,Brampton,Ontario,Canada,2004-01-29,Active
103402,Mia,Taylor,1971-11-08,Male,Winnipeg,Manitoba,Canada,2009-12-23,Active
103403,Michael,Anderson,1989-08-03,Male,Toronto,Ontario,Canada,2026-02-19,Active
103404,Ava,Martin,1980-11-23,Female,Regina,Saskatchewan,Canada,2022-12-20,Closed
103405,William,White,1945-10-21,Male,Brampton,Ontario,Canada,1984-09-26,Active
103406,William,Lee,1966-02-19,Male,Toronto,Ontario,Canada,1996-05-11,Active
103407,William,Smith,1947-12-03,Male,Vancouver,British Columbia,Canada,1999-03-11,Active
103408,Jessica,Brown,2002-04-10,Female,Mississauga,Ontario,Canada,2024-12-10,Active
103409,Jessica,Thomas,1964-04-17,Male,Victoria,British Columbia,Canada,2025-03-30,Active
103410,Sarah,Jackson,2004-10-17,Male,Winnipeg,Manitoba,Canada,2024-04-25,Active
103411,John,Lewis,1959-09-25,Female,Edmonton,Alberta,Canada,2006-02-10,Active
103412,Ava,White,1966-02-08,Male,Quebec City,Quebec,Canada,1988-12-13,Inactive
103413,David,Jackson,1969-11-21,Female,Vancouver,British Columbia,Canada,2016-03-21,Active
103414,John,Wilson,2001-08-07,Male,Toronto,Ontario,Canada,2023-05-02,Active
103415,Emily,Jackson,1949-09-02,Male,Red Deer,Alberta,Canada,2005-12-04,Active
103416,Daniel,White,1993-12-17,Male,Ottawa,Ontario,Canada,2015-05-12,Active
103417,Jessica,Harris,1985-05-13,Female,Toronto,Ontario,Canada,2013-05-15,Active
103418,Mia,Martin,1958-03-31,Male,Quebec City,Quebec,Canada,1979-05-12,Active
103419,John,Jackson,1997-02-15,Male,Mississauga,Ontario,Canada,2019-03-25,Active
103420,Robert,Wilson,1979-06-16,Female,Vancouver,British Columbia,Canada,2008-01-25,Active
103421,Sarah,Wilson,1975-10-02,Male,Brampton,Ontario,Canada,2008-10-06,Active
